run,h,k,l,x,y,omega,theta,counts,nframes,omega_width
3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,2.413598014888337389e+02,5.017990074441687511e+02,-7.500000000000000000e-01,-7.987187500000000107e+00,4.030000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,5.000705726580602573e+02,5.029553128103277118e+02,4.478814961933134664e-01,-7.987187500000000107e+00,1.510500000000000000e+04,7.000000000000000000e+00,5.332711943202106397e-01
3.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,6.559260237780713396e+02,5.047001321003962744e+02,-4.260237780713341943e-02,-7.987187500000000107e+00,7.570000000000000000e+02,3.000000000000000000e+00,3.006786101021251545e-01
3.000000000000000000e+00,-4.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.731923076923076792e+02,1.085625000000000000e+02,-7.451923076923076816e-02,-7.987187500000000107e+00,2.080000000000000000e+02,2.000000000000000000e+00,2.386354630928985143e-01
3.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.074021244309560075e+02,3.201502276176024111e+02,4.563732928679817835e-01,-7.987187500000000107e+00,6.590000000000000000e+02,3.000000000000000000e+00,3.210690417101837446e-01
3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.069452662721893716e+02,4.403491124260355036e+02,2.544378698224852298e-01,-7.987187500000000107e+00,6.760000000000000000e+02,3.000000000000000000e+00,2.477313824605541781e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,6.029695863746958366e+02,3.226593673965936659e+02,1.693430656934306500e+00,-7.987187500000000107e+00,8.220000000000000000e+02,3.000000000000000000e+00,2.469264238935221512e-01
3.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,6.022637499999999591e+02,4.407074999999999818e+02,1.908125000000000071e+00,-7.987187500000000107e+00,8.000000000000000000e+02,3.000000000000000000e+00,2.994728441361587112e-01
3.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,-8.000000000000000000e+00,7.194980916030533535e+02,1.854618320610686908e+02,1.914122137404580259e+00,-7.987187500000000107e+00,5.240000000000000000e+02,2.000000000000000000e+00,2.347871221256442598e-01
3.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,-8.000000000000000000e+00,7.167340067340066980e+02,5.802272727272727479e+02,2.478956228956228802e+00,-7.987187500000000107e+00,5.940000000000000000e+02,3.000000000000000000e+00,3.147923073032350416e-01
3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.624224872231686732e+02,6.605008517887563357e+02,3.003833049403747957e+00,-7.987187500000000107e+00,5.870000000000000000e+02,4.000000000000000000e+00,3.842709764880896661e-01
3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,2.445500000000000114e+02,3.801977272727272634e+02,3.164772727272727071e+00,-7.987187500000000107e+00,4.400000000000000000e+02,2.000000000000000000e+00,1.880158194065261190e-01
3.000000000000000000e+00,-4.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,5.786387240356083339e+02,1.140304154302670554e+02,3.987759643916914065e+00,-7.987187500000000107e+00,1.348000000000000000e+03,4.000000000000000000e+00,3.725045895447741118e-01
3.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,5.249797830374753858e+02,1.921661735700197369e+02,4.074457593688363133e+00,-7.987187500000000107e+00,2.028000000000000000e+03,5.000000000000000000e+00,4.811572297699475698e-01
3.000000000000000000e+00,-4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.624714285714285893e+02,1.011982142857142861e+02,4.809821428571428470e+00,-7.987187500000000107e+00,5.600000000000000000e+02,3.000000000000000000e+00,3.112359639487410345e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,6.039996385977592581e+02,2.609208529092880440e+02,6.492049150704734650e+00,-7.987187500000000107e+00,5.534000000000000000e+03,6.000000000000000000e+00,3.979812544576846745e-01
3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.915053763440860166e+02,5.029820788530465734e+02,4.522401433691756623e+00,-7.987187500000000107e+00,2.790000000000000000e+02,2.000000000000000000e+00,2.489943287879341216e-01
3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.245202558635394325e+02,5.040447761194029681e+02,4.590085287846481954e+00,-7.987187500000000107e+00,4.690000000000000000e+02,2.000000000000000000e+00,2.332051476996520045e-01
3.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.251878787878787875e+02,2.565838383838383834e+02,5.237878787878788245e+00,-7.987187500000000107e+00,4.950000000000000000e+02,3.000000000000000000e+00,2.353903816477388167e-01
3.000000000000000000e+00,-2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,1.920629629629629562e+02,2.576814814814814554e+02,4.888888888888889284e+00,-7.987187500000000107e+00,2.700000000000000000e+02,2.000000000000000000e+00,2.239516041194041795e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,5.212993377483443282e+02,5.708900662251655831e+02,6.922185430463576594e+00,-7.987187500000000107e+00,2.265000000000000000e+03,7.000000000000000000e+00,6.230834392262882826e-01
3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,5.734603926878808124e+02,6.503676371022343119e+02,5.917230873392011148e+00,-7.987187500000000107e+00,1.477000000000000000e+03,5.000000000000000000e+00,3.869870197667585332e-01
3.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,6.589850374064837979e+02,1.906059850374064979e+02,5.535536159600997763e+00,-7.987187500000000107e+00,4.010000000000000000e+02,2.000000000000000000e+00,2.474614744981780690e-01
3.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,6.025871542940320751e+02,5.025618631732168637e+02,7.181313682678311494e+00,-7.987187500000000107e+00,5.496000000000000000e+03,6.000000000000000000e+00,3.905546282081703291e-01
3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.410714675395526569e+02,5.752700490998363421e+02,6.127250409165302614e+00,-7.987187500000000107e+00,1.833000000000000000e+03,4.000000000000000000e+00,3.281495524674864495e-01
3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,-8.000000000000000000e+00,7.000606060606060055e+02,7.665974025974026063e+02,5.654761904761905100e+00,-7.987187500000000107e+00,2.310000000000000000e+02,2.000000000000000000e+00,1.963383631246505001e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,5.789280380176510334e+02,3.226329938900203729e+02,7.733910386965376915e+00,-7.987187500000000107e+00,7.365000000000000000e+03,6.000000000000000000e+00,3.645610182524264831e-01
3.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,5.782975352112675864e+02,3.814683098591549424e+02,5.920774647887323994e+00,-7.987187500000000107e+00,5.680000000000000000e+02,2.000000000000000000e+00,2.371146211911498713e-01
3.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,5.783094479830148202e+02,4.403533704883226960e+02,8.152733545647558699e+00,-7.987187500000000107e+00,7.536000000000000000e+03,7.000000000000000000e+00,4.094173545308475437e-01
3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.584494949494949196e+02,5.023131313131312936e+02,5.873737373737373701e+00,-7.987187500000000107e+00,1.980000000000000000e+02,2.000000000000000000e+00,2.157724477528684681e-01
3.000000000000000000e+00,-3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.417649006622516481e+02,1.858438189845474540e+02,7.197295805739514662e+00,-7.987187500000000107e+00,1.812000000000000000e+03,4.000000000000000000e+00,3.087366100698444860e-01
3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-9.000000000000000000e+00,7.641778350515463671e+02,3.827474226804123987e+02,6.652061855670103441e+00,-7.987187500000000107e+00,3.880000000000000000e+02,2.000000000000000000e+00,1.984368717002077953e-01
3.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,6.565441860465116406e+02,5.741465116279069889e+02,6.395348837209302140e+00,-7.987187500000000107e+00,4.300000000000000000e+02,2.000000000000000000e+00,2.270421417414725251e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-9.000000000000000000e+00,7.656806387225549315e+02,3.192355289421157636e+02,7.362774451097804373e+00,-7.987187500000000107e+00,5.010000000000000000e+02,2.000000000000000000e+00,2.089716457524587734e-01
3.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,-9.000000000000000000e+00,7.649912087912088055e+02,4.464571428571428555e+02,7.522527472527472447e+00,-7.987187500000000107e+00,4.550000000000000000e+02,2.000000000000000000e+00,2.489829572109785172e-01
3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.710354330708661337e+02,5.715236220472440891e+02,7.461614173228346303e+00,-7.987187500000000107e+00,5.080000000000000000e+02,2.000000000000000000e+00,2.470354798466337931e-01
3.000000000000000000e+00,-3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.714314606741572788e+02,1.894359550561797789e+02,8.174719101123596232e+00,-7.987187500000000107e+00,4.450000000000000000e+02,2.000000000000000000e+00,1.788106140657282350e-01
3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.256917077175697841e+02,4.409137931034482563e+02,9.224548440065682087e+00,-7.987187500000000107e+00,2.436000000000000000e+03,4.000000000000000000e+00,2.755216006331714373e-01
3.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.260144927536231876e+02,3.200409937888198897e+02,9.539855072463767627e+00,-7.987187500000000107e+00,2.415000000000000000e+03,4.000000000000000000e+00,3.123420175573998203e-01
3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.604663865546218631e+02,4.400420168067226996e+02,9.033613445378151141e+00,-7.987187500000000107e+00,2.380000000000000000e+02,2.000000000000000000e+00,2.477299664752127817e-01
3.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.608785425101214628e+02,3.208178137651821658e+02,9.332995951417004221e+00,-7.987187500000000107e+00,2.470000000000000000e+02,2.000000000000000000e+00,1.860366839010207940e-01
3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+00,7.073358925143953684e+02,3.822552783109405254e+02,9.470729366602686383e+00,-7.987187500000000107e+00,5.210000000000000000e+02,2.000000000000000000e+00,2.482805470038281226e-01
3.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-9.000000000000000000e+00,7.679579439252336215e+02,5.135046728971963148e+02,9.992990654205607726e+00,-7.987187500000000107e+00,2.140000000000000000e+02,2.000000000000000000e+00,2.499017188246904497e-01
3.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+00,7.086045627376425955e+02,3.210380228136882010e+02,1.035456273764258484e+01,-7.987187500000000107e+00,2.630000000000000000e+02,2.000000000000000000e+00,2.033420829980370770e-01
3.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,6.818566558441558527e+02,3.820665584415584135e+02,1.199310064935064979e+01,-7.987187500000000107e+00,6.160000000000000000e+03,6.000000000000000000e+00,3.653424780029617125e-01
3.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+00,7.078203125000000000e+02,4.435781250000000000e+02,1.054101562500000000e+01,-7.987187500000000107e+00,2.560000000000000000e+02,2.000000000000000000e+00,2.466124865165171820e-01
3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.058015873015872899e+02,5.027116402116402014e+02,1.055026455026455068e+01,-7.987187500000000107e+00,3.780000000000000000e+02,2.000000000000000000e+00,2.448948243362903121e-01
3.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,6.888019323671497887e+02,1.064830917874396192e+02,1.106400966183574930e+01,-7.987187500000000107e+00,2.070000000000000000e+02,2.000000000000000000e+00,2.416666364885171614e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-8.000000000000000000e+00,7.394666666666666970e+02,2.547393939393939490e+02,1.100303030303030383e+01,-7.987187500000000107e+00,3.300000000000000000e+02,2.000000000000000000e+00,2.499816338524583070e-01
3.000000000000000000e+00,-2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.060965147453082977e+02,2.581608579088471629e+02,1.092024128686326989e+01,-7.987187500000000107e+00,3.730000000000000000e+02,2.000000000000000000e+00,2.369357458864595478e-01
3.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,-8.000000000000000000e+00,7.378217054263566297e+02,5.105503875968992133e+02,1.141085271317829530e+01,-7.987187500000000107e+00,2.580000000000000000e+02,2.000000000000000000e+00,2.335653254494951536e-01
3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.139836257309941630e+02,5.715111111111110631e+02,1.229853801169590710e+01,-7.987187500000000107e+00,8.550000000000000000e+02,3.000000000000000000e+00,2.541714495140896535e-01
3.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,6.846464646464646648e+02,6.587121212121212466e+02,1.209595959595959513e+01,-7.987187500000000107e+00,1.980000000000000000e+02,2.000000000000000000e+00,2.308500724350570910e-01
3.000000000000000000e+00,-3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.142997542997543121e+02,1.897592137592137647e+02,1.291584766584766619e+01,-7.987187500000000107e+00,8.140000000000000000e+02,3.000000000000000000e+00,2.860614637966643614e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+00,7.114562737642585262e+02,2.565665399239543945e+02,1.309410646387832777e+01,-7.987187500000000107e+00,2.630000000000000000e+02,2.000000000000000000e+00,2.316116867869951468e-01
3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.727949852507374544e+02,5.027640117994100137e+02,1.331342182890855419e+01,-7.987187500000000107e+00,6.780000000000000000e+02,3.000000000000000000e+00,2.452283907978280164e-01
3.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,-9.000000000000000000e+00,7.750471698113207140e+02,1.781297169811320771e+02,1.358490566037735903e+01,-7.987187500000000107e+00,4.240000000000000000e+02,2.000000000000000000e+00,2.351404449172550537e-01
3.000000000000000000e+00,-2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.731171548117154657e+02,2.583751743375174215e+02,1.381624825662482614e+01,-7.987187500000000107e+00,7.170000000000000000e+02,3.000000000000000000e+00,2.466037307390024080e-01
3.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,5.794432477216238340e+02,2.609875724937862742e+02,1.379971002485501330e+01,-7.987187500000000107e+00,1.207000000000000000e+03,3.000000000000000000e+00,2.622593164301925128e-01
