row_zero_based,run,h,k,l,omega,x,y,module,flags_1_edge_2_short_4_lowL_8_shadow_16_invalid_32_symmetry_outlier
1737,2,-1,-1,7,1.48453,507.84387,514.49949,1,0
1738,2,-1,-1,8,6.1797889,524.4014,539.31184,1,0
1739,2,-1,-1,9,10.653415,541.32462,565.39142,1,0
1740,2,-1,-1,10,14.967688,558.63038,593.15652,1,0
1741,2,-1,-1,11,19.174427,576.35664,623.12516,1,0
1742,2,-1,-1,12,23.318672,594.55895,655.95756,1,0
1743,2,-1,-1,13,27.441762,613.30817,692.52104,1,0
1744,2,-1,-1,14,31.584177,632.68819,733.99288,1,0
1745,2,-1,0,3,8.5941891,431.75083,414.55104,1,0
1746,2,-1,0,4,11.591333,449.64056,437.29631,1,0
1747,2,-1,0,5,14.551415,467.43717,460.07231,1,0
1748,2,-1,0,6,17.496465,485.19633,483.1261,1,0
1749,2,-1,0,7,20.442931,502.9783,506.72307,1,0
1750,2,-1,0,8,23.404559,520.84805,531.15826,1,0
1751,2,-1,0,9,26.393969,538.87599,556.77092,1,0
1752,2,-1,0,10,29.423664,557.13918,583.9639,1,0
1753,2,-1,0,11,32.506827,575.7229,613.23082,1,0
1754,2,-1,0,12,35.65807,594.72265,645.19532,1,0
1755,2,-1,0,13,38.894297,614.24644,680.6701,1,1
1756,2,-1,0,14,42.235833,634.41725,720.74926,1,19
1757,2,-1,0,15,45.708034,655.37505,766.95913,1,19
1758,2,-1,1,2,41.516064,434.15271,384.07758,1,19
1759,2,-1,1,3,39.093698,450.4252,406.853,1,1
1760,2,-1,1,4,37.942855,466.99359,429.44607,1,1
1761,2,-1,1,5,37.672429,483.7896,452.07466,1,0
1762,2,-1,1,6,38.036439,500.79417,474.97156,1,1
1763,2,-1,1,7,38.875707,518.01951,498.39067,1,1
1764,2,-1,1,8,40.08484,535.49992,522.61639,1,19
1765,2,-1,1,9,41.593071,553.28732,547.97673,1,19
1766,2,-1,1,10,43.352874,571.44962,574.86135,1,19
1767,2,-1,1,11,45.333062,590.07108,603.74704,1,19
1768,2,-1,1,12,47.514608,609.2543,635.23473,1,19
1769,2,0,-4,11,-13.018464,619.01637,712.5838,1,19
1770,2,0,-4,12,-6.7145418,629.88101,756.05884,1,1
1771,2,0,-3,10,-10.489726,561.55763,662.05511,1,19
1772,2,0,-3,11,-3.8765659,572.85801,698.3569,1,0
1773,2,0,-3,12,2.6122089,584.54848,739.15491,1,0
1774,2,0,-2,8,-11.040785,499.25568,591.53992,1,19
1775,2,0,-2,9,-3.9339269,511.78419,620.74853,1,0
1776,2,0,-2,10,2.7470597,524.81172,652.31789,1,0
1777,2,0,-2,11,9.0950069,538.14754,686.97124,1,0
1778,2,0,-2,12,15.202306,551.59255,725.67399,1,0
1779,2,0,-1,5,-13.112156,427.0202,507.61092,1,19
1780,2,0,-1,6,-4.6404808,441.75154,532.20138,1,0
1781,2,0,-1,7,2.5886758,457.02673,557.63383,1,0
1782,2,0,-1,8,8.9532515,472.59235,584.26959,1,0
1783,2,0,-1,9,14.719223,488.29153,612.54021,1,0
1784,2,0,-1,10,20.076308,504.01574,642.97605,1,0
1785,2,0,-1,11,25.165013,519.67174,676.24997,1,0
1786,2,0,-1,12,30.095566,535.15315,713.24515,1,0
1787,2,0,-1,13,34.961599,550.30674,755.16403,1,0
1788,2,0,0,6,26.382115,434.83359,524.3907,1,0
1789,2,0,0,7,29.304397,452.6407,549.30234,1,0
1790,2,0,0,8,32.281434,470.18812,575.33593,1,0
1791,2,0,0,9,35.324985,487.51499,602.90123,1,0
1792,2,0,0,10,38.44898,504.64833,632.49648,1,1
1793,2,0,0,11,41.670306,521.5978,664.74816,1,19
1794,2,0,0,12,45.009986,538.34621,700.47098,1,19
1795,2,0,0,13,48.494971,554.83227,740.76258,1,19
1796,2,1,-3,10,-10.729277,511.93127,722.42035,1,19
1797,2,1,-3,11,-1.8274616,515.88368,765.91596,1,0
1798,2,1,-2,8,-11.646379,448.7725,644.30922,1,19
1799,2,1,-2,9,-1.2061653,455.3706,678.12969,1,0
1800,2,1,-2,10,8.3449184,462.01958,715.3693,1,0
1801,2,1,-2,11,17.224566,467.95738,757.22516,1,0
1802,2,1,-1,10,35.423666,431.12996,707.78631,1,0
1803,2,1,-1,11,41.573222,441.16641,747.61495,1,19
1804,3,-5,1,-6,83.190096,300.35178,6.9184134,0,19
1805,3,-5,2,-9,83.369487,171.09799,7.3193681,0,19
1806,3,-5,2,-8,80.293855,203.27489,9.6145961,0,19
1807,3,-5,2,-7,76.156096,234.617,10.273213,0,19
1808,3,-5,2,-6,70.63957,265.34642,9.3907178,0,0
1809,3,-5,2,-5,63.325126,295.58615,7.045589,0,0
1810,3,-5,3,-8,70.395047,163.77537,6.1671494,0,0
1811,3,-5,3,-7,66.395482,191.52476,8.4978004,0,0
1812,3,-5,3,-6,61.454044,217.48391,9.5607596,0,0
1813,3,-5,3,-5,55.447498,241.47826,9.5584437,0,0
1814,3,-5,3,-4,48.295331,263.12117,8.7227105,0,0
1815,3,-5,3,-3,40.018968,281.76955,7.3388195,0,0
1816,3,-5,3,-2,30.816321,296.51451,5.7567186,0,0
1817,3,-5,4,-5,49.260931,181.40555,6.8678756,0,0
1818,3,-5,4,-4,43.664739,198.75054,7.8243242,0,0
1819,3,-5,4,-3,37.471285,212.96743,8.1744547,0,0
1820,3,-5,4,-2,30.801994,223.66257,8.1149287,0,0
1821,3,-5,4,-1,23.838433,230.44722,7.8177483,0,0
1822,3,-5,4,0,16.800887,233.02332,7.4058651,0,0
1823,3,-5,4,1,9.9100894,231.26262,6.9291429,0,0
1824,3,-5,4,2,3.3466609,225.24379,6.3524713,0,0
1825,3,-5,4,3,-2.7742494,215.22802,5.5626386,0,19
1826,3,-4,1,-4,82.665467,350.05368,104.34483,0,19
1827,3,-4,2,-6,81.664276,257.28187,111.79442,0,19
1828,3,-4,2,-5,75.948441,283.16,110.58458,0,19
1829,3,-4,2,-4,68.389029,307.52243,108.72097,0,0
1830,3,-4,2,-3,58.594318,329.6308,106.41369,0,0
1831,3,-4,2,-2,46.404524,348.16922,104.00153,0,0
1832,3,-4,2,-1,32.323908,361.13908,101.98454,0,0
1833,3,-4,2,0,17.829148,366.29936,100.92164,0,0
1834,3,-4,2,1,4.7827305,362.47262,101.10892,0,0
1835,3,-4,2,2,-5.7846609,350.53737,102.33092,0,19
1836,3,-4,3,-10,82.871639,110.64252,103.7805,0,19
1837,3,-4,3,-9,80.850126,139.3742,107.16898,0,19
1838,3,-4,3,-8,78.214438,166.29633,109.52247,0,19
1839,3,-4,3,-7,74.853087,191.46997,110.97691,0,3
1840,3,-4,3,-6,70.642147,214.83244,111.66123,0,0
1841,3,-4,3,-5,65.457241,236.17891,111.70948,0,0
1842,3,-4,3,-4,59.199495,255.14,111.27227,0,0
1843,3,-4,3,-3,51.840564,271.16922,110.52489,0,0
1844,3,-4,3,-2,43.482625,283.56753,109.66569,0,0
1845,3,-4,3,-1,34.406497,291.58236,108.89579,0,0
1846,3,-4,3,0,25.057838,294.59589,108.3759,0,0
1847,3,-4,3,1,15.940585,292.34111,108.17494,0,0
1848,3,-4,3,2,7.4655032,285.01166,108.24313,0,0
1849,3,-4,3,3,-0.14539553,273.18002,108.43089,0,1
1850,3,-4,3,4,-6.8526133,257.58856,108.53788,0,19
1851,3,-4,4,-11,75.579368,37.49296,91.009096,0,19
1852,3,-4,4,-10,73.870007,67.543217,96.714265,0,1
1853,3,-4,4,-9,71.708046,95.070871,101.16604,0,0
1854,3,-4,4,-8,69.038762,120.26799,104.55198,0,0
1855,3,-4,4,-7,65.806472,143.21332,107.0317,0,0
1856,3,-4,4,-6,61.960305,163.88034,108.74763,0,0
1857,3,-4,4,-5,57.463375,182.14318,109.83301,0,0
1858,3,-4,4,-4,52.305569,197.78567,110.41663,0,0
1859,3,-4,4,-3,46.518443,210.52014,110.62372,0,0
1860,3,-4,4,-2,40.18795,220.0223,110.57172,0,0
1861,3,-4,4,-1,33.457981,225.9841,110.36069,0,0
1862,3,-4,4,0,26.518182,228.1772,110.06021,0,0
1863,3,-4,4,1,19.575566,226.50808,109.69726,0,0
1864,3,-4,4,2,12.818987,221.04234,109.25055,0,0
1865,3,-4,4,3,6.3906642,211.98672,108.65419,0,0
1866,3,-4,4,4,0.37446396,199.63742,107.80855,0,0
1867,3,-4,4,5,-5.199357,184.31636,106.59329,0,19
1868,3,-4,4,6,-10.340146,166.31561,104.87743,0,19
1869,3,-4,5,-10,65.809344,13.112977,85.247889,0,0
1870,3,-4,5,-9,63.67208,40.293706,91.005516,0,0
1871,3,-4,5,-8,61.12692,64.655535,95.574372,0,0
1872,3,-4,5,-7,58.149385,86.355091,99.139329,0,0
1873,3,-4,5,-6,54.722395,105.45394,101.85552,0,0
1874,3,-4,5,-5,50.840922,121.93585,103.85621,0,0
1875,3,-4,5,-4,46.517074,135.7241,105.2574,0,0
1876,3,-4,5,-3,41.784602,146.70127,106.15942,0,0
1877,3,-4,5,-2,36.701328,154.73284,106.64608,0,0
1878,3,-4,5,-1,31.347899,159.69344,106.7817,0,0
1879,3,-4,5,0,25.821965,161.49213,106.60731,0,0
1880,3,-4,5,1,20.228343,160.09161,106.13734,0,0
1881,3,-4,5,2,14.667424,155.51602,105.358,0,0
1882,3,-4,5,3,9.2248674,147.84506,104.22814,0,0
1883,3,-4,5,4,3.9650788,137.19628,102.6819,0,0
1884,3,-4,5,5,-1.0707003,123.70013,100.63223,0,1
1885,3,-4,5,6,-5.862439,107.47331,97.973653,0,19
1886,3,-4,5,7,-10.407127,88.594316,94.583196,0,19
1887,3,-4,6,-7,51.396625,19.62935,85.792881,0,0
1888,3,-4,6,-6,48.358935,38.277031,89.605901,0,0
1889,3,-4,6,-5,44.985824,54.085189,92.5457,0,0
1890,3,-4,6,-4,41.292894,67.090844,94.731856,0,0
1891,3,-4,6,-3,37.307197,77.29099,96.260438,0,0
1892,3,-4,6,-2,33.067459,84.659783,97.205978,0,0
1893,3,-4,6,-1,28.622843,89.164178,97.62196,0,0
1894,3,-4,6,0,24.030133,90.776922,97.540488,0,0
1895,3,-4,6,1,19.349667,89.485427,96.971693,0,0
1896,3,-4,6,2,14.640679,85.295162,95.903328,0,0
1897,3,-4,6,3,9.9569401,78.22701,94.30073,0,0
1898,3,-4,6,4,5.3434453,68.308976,92.107001,0,0
1899,3,-4,6,5,0.83459053,55.563472,89.243006,0,0
1900,3,-4,6,6,-3.5461706,39.99167,85.606584,0,19
1901,3,-4,6,7,-7.7854936,21.556034,81.070281,0,19
1902,3,-4,7,-2,29.289594,5.7211998,80.742746,0,0
1903,3,-4,7,-1,25.491447,10.152787,81.449817,0,0
1904,3,-4,7,0,21.561932,11.719221,81.455919,0,0
1905,3,-4,7,1,17.538951,10.422501,80.770382,0,0
1906,3,-4,7,2,13.460212,6.2563164,79.379568,0,0
1907,3,-3,2,-4,78.306716,304.00041,190.01962,0,19
1908,3,-3,2,-3,69.874272,323.95388,188.56165,0,0
1909,3,-3,2,-2,59.134499,340.28494,187.08221,0,0
1910,3,-3,2,-1,46.2955,351.37614,185.86705,0,0
1911,3,-3,2,0,32.368811,355.59808,185.20299,0,0
1912,3,-3,2,1,18.926809,352.17309,185.22848,0,0
1913,3,-3,2,2,7.2116584,341.732,185.83528,0,0
1914,3,-3,2,3,-2.4029981,325.85406,186.74718,0,19
1915,3,-3,2,4,-10.159308,306.18627,187.67198,0,19
1916,3,-3,3,-8,83.881645,171.63878,190.91035,0,19
1917,3,-3,3,-7,80.953326,195.46242,191.72966,0,19
1918,3,-3,3,-6,77.228088,217.52735,192.06555,0,19
1919,3,-3,3,-5,72.576226,237.61761,192.00512,0,0
1920,3,-3,3,-4,66.881944,255.37295,191.64642,0,0
1921,3,-3,3,-3,60.081705,270.28436,191.1021,0,0
1922,3,-3,3,-2,52.219594,281.72475,190.49674,0,0
1923,3,-3,3,-1,43.500553,289.04158,189.95325,0,0
1924,3,-3,3,0,34.298913,291.71571,189.56709,0,0
1925,3,-3,3,1,25.085133,289.53233,189.37769,0,0
1926,3,-3,3,2,16.293431,282.66282,189.35421,0,0
1927,3,-3,3,3,8.2125421,271.59821,189.40628,0,0
1928,3,-3,3,4,0.95907845,256.98293,189.41134,0,0
1929,3,-3,3,5,-5.4811964,239.4507,189.24124,0,19
1930,3,-3,4,-12,81.034602,19.223691,175.23325,0,19
1931,3,-3,4,-11,79.918158,49.996434,179.62557,0,19
1932,3,-3,4,-10,78.42204,78.235692,183.10605,0,19
1933,3,-3,4,-9,76.496085,104.18907,185.80942,0,19
1934,3,-3,4,-8,74.084997,127.99659,187.84779,0,1
1935,3,-3,4,-7,71.130831,149.70092,189.31848,0,0
1936,3,-3,4,-6,67.577821,169.25297,190.30999,0,0
1937,3,-3,4,-5,63.380451,186.51692,190.90634,0,0
1938,3,-3,4,-4,58.515223,201.27895,191.18945,0,0
1939,3,-3,4,-3,52.995216,213.26554,191.23915,0,0
1940,3,-3,4,-2,46.883998,222.17597,191.13005,0,0
1941,3,-3,4,-1,40.302609,227.73017,190.92529,0,0
1942,3,-3,4,0,33.422747,229.72427,190.66828,0,0
1943,3,-3,4,1,26.443781,228.0778,190.3754,0,0
1944,3,-3,4,2,19.559798,222.8536,190.03266,0,0
1945,3,-3,4,3,12.929332,214.24169,189.59796,0,0
1946,3,-3,4,4,6.6585674,202.5143,189.00784,0,0
1947,3,-3,4,5,0.80051914,187.97014,188.18547,0,0
1948,3,-3,4,6,-4.6348221,170.88514,187.04714,0,19
1949,3,-3,4,7,-9.6665129,151.47795,185.50568,0,19
1950,3,-3,5,-10,69.997362,27.123378,175.98977,0,0
1951,3,-3,5,-9,68.023158,52.564599,179.49634,0,0
1952,3,-3,5,-8,65.650452,75.446622,182.27024,0,0
1953,3,-3,5,-7,62.851651,95.879094,184.42154,0,0
1954,3,-3,5,-6,59.605185,113.8919,186.04417,0,0
1955,3,-3,5,-5,55.899957,129.4492,187.22004,0,0
1956,3,-3,5,-4,51.740432,142.46434,188.02131,0,0
1957,3,-3,5,-3,47.151496,152.81761,188.51092,0,0
1958,3,-3,5,-2,42.181707,160.37754,188.74168,0,0
1959,3,-3,5,-1,36.903319,165.02456,188.75415,0,0
1960,3,-3,5,0,31.407923,166.67371,188.5741,0,0
1961,3,-3,5,1,25.797867,165.29159,188.21034,0,0
1962,3,-3,5,2,20.175198,160.90301,187.65373,0,0
1963,3,-3,5,3,14.630989,153.5856,186.87773,0,0
1964,3,-3,5,4,9.2376736,143.45371,185.84017,0,0
1965,3,-3,5,5,4.0456747,130.63603,184.48561,0,0
1966,3,-3,5,6,-0.91597352,115.25166,182.74732,0,1
1967,3,-3,5,7,-5.6363462,97.38831,180.54813,0,19
1968,3,-3,5,8,-10.118224,77.083854,177.79984,0,19
1969,3,-3,6,-8,58.19954,12.994228,173.19571,0,0
1970,3,-3,6,-7,55.618631,33.126939,176.12253,0,0
1971,3,-3,6,-6,52.694819,50.571262,178.42147,0,0
1972,3,-3,6,-5,49.429806,65.388747,180.18027,0,0
1973,3,-3,6,-4,45.834962,77.593606,181.4711,0,0
1974,3,-3,6,-3,41.932902,87.168385,182.35252,0,0
1975,3,-3,6,-2,37.758094,94.0789,182.87029,0,0
1976,3,-3,6,-1,33.356089,98.288034,183.05735,0,0
1977,3,-3,6,0,28.781192,99.767267,182.93342,0,0
1978,3,-3,6,1,24.092747,98.504538,182.50452,0,0
1979,3,-3,6,2,19.350642,94.507191,181.76265,0,0
1980,3,-3,6,3,14.610839,87.799517,180.68582,0,0
1981,3,-3,6,4,9.9217424,78.415271,179.2383,0,0
1982,3,-3,6,5,5.3219044,66.386334,177.37077,0,0
1983,3,-3,6,6,0.83920883,51.728915,175.02015,0,0
1984,3,-3,6,7,-3.5087034,34.428457,172.10857,0,19
1985,3,-3,6,8,-7.7131652,14.4237,168.54122,0,19
1986,3,-3,7,-3,37.033011,13.178108,171.80123,0,0
1987,3,-3,7,-2,33.441726,19.962924,172.6193,0,0
1988,3,-3,7,-1,29.669623,24.066472,172.98215,0,0
1989,3,-3,7,0,25.751477,25.494904,172.90893,0,0
1990,3,-3,7,1,21.724729,24.248722,172.40491,0,0
1991,3,-3,7,2,17.627388,20.324557,171.46144,0,0
1992,3,-3,7,3,13.495908,13.713591,170.05574,0,0
1993,3,-2,2,-3,77.351925,324.02006,258.20094,0,19
1994,3,-2,2,-2,67.458892,339.52435,257.22516,0,0
1995,3,-2,2,-1,55.310231,349.93236,256.41971,0,0
1996,3,-2,2,0,41.68002,353.78407,255.94971,0,0
1997,3,-2,2,1,28.007868,350.41348,255.89197,0,0
1998,3,-2,2,2,15.642521,340.403,256.18312,0,0
1999,3,-2,2,3,5.193528,325.18152,256.66339,0,0
2000,3,-2,2,4,-3.3953986,306.26412,257.16056,0,19
2001,3,-2,2,5,-10.461973,284.81827,257.53711,0,19
2002,3,-2,3,-6,81.721361,221.24645,260.73324,0,19
2003,3,-2,3,-5,77.419269,240.70622,260.58308,0,19
2004,3,-2,3,-4,72.090337,257.87679,260.25884,0,0
2005,3,-2,3,-3,65.647392,272.26103,259.82934,0,0
2006,3,-2,3,-2,58.097488,283.25602,259.37044,0,0
2007,3,-2,3,-1,49.599236,290.24327,258.95642,0,0
2008,3,-2,3,0,40.48506,292.73807,258.64444,0,0
2009,3,-2,3,1,31.206789,290.54607,258.45761,0,0
2010,3,-2,3,2,22.213347,283.83556,258.37684,0,0
2011,3,-2,3,3,13.833462,273.07415,258.3473,0,0
2012,3,-2,3,4,6.2304135,258.87506,258.29455,0,0
2013,3,-2,3,5,-0.57151659,241.84483,258.1404,0,1
2014,3,-2,3,6,-6.6322904,222.48843,257.81222,0,19
2015,3,-2,4,-12,83.87961,29.716792,251.55208,0,19
2016,3,-2,4,-11,82.89434,59.231709,254.02141,0,19
2017,3,-2,4,-10,81.544008,86.401588,255.96176,0,19
2018,3,-2,4,-9,79.778604,111.43343,257.44853,0,19
2019,3,-2,4,-8,77.542267,134.43766,258.54534,0,19
2020,3,-2,4,-7,74.775325,155.43581,259.3083,0,3
2021,3,-2,4,-6,71.418513,174.36465,259.78918,0,0
2022,3,-2,4,-5,67.42036,191.08035,260.03782,0,0
2023,3,-2,4,-4,62.748369,205.36693,260.10335,0,0
2024,3,-2,4,-3,57.403471,216.95398,260.03397,0,0
2025,3,-2,4,-2,51.434802,225.54825,259.87489,0,0
2026,3,-2,4,-1,44.948946,230.87956,259.66431,0,0
2027,3,-2,4,0,38.106473,232.75351,259.42842,0,0
2028,3,-2,4,1,31.102213,231.09566,259.17689,0,0
2029,3,-2,4,2,24.13378,225.96966,258.90084,0,0
2030,3,-2,4,3,17.370135,217.56137,258.57433,0,0
2031,3,-2,4,4,10.931665,206.13611,258.15835,0,0
2032,3,-2,4,5,4.8859364,191.98577,257.6058,0,0
2033,3,-2,4,6,-0.74457557,175.38215,256.86548,0,1
2034,3,-2,4,7,-5.969539,156.54417,255.88426,0,19
2035,3,-2,4,8,-10.818032,135.61912,254.60743,0,19
2036,3,-2,5,-11,74.368395,10.263044,249.38387,0,1
2037,3,-2,5,-10,72.866757,37.240298,251.83941,0,1
2038,3,-2,5,-9,71.004076,61.64805,253.79523,0,0
2039,3,-2,5,-8,68.748781,83.653693,255.32552,0,0
2040,3,-2,5,-7,66.071127,103.33967,256.49274,0,0
2041,3,-2,5,-6,62.94648,120.71679,257.35087,0,0
2042,3,-2,5,-5,59.359652,135.73648,257.94759,0,0
2043,3,-2,5,-4,55.31001,148.3045,258.3253,0,0
2044,3,-2,5,-3,50.816593,158.29757,258.52132,0,0
2045,3,-2,5,-2,45.921916,165.58368,258.5671,0,0
2046,3,-2,5,-1,40.69281,170.04461,258.48686,0,0
2047,3,-2,5,0,35.217018,171.59755,258.29589,0,0
2048,3,-2,5,1,29.595372,170.21108,257.99924,0,0
2049,3,-2,5,2,23.931072,165.91131,257.59107,0,0
2050,3,-2,5,3,18.318758,158.7765,257.05495,0,0
2051,3,-2,5,4,12.836109,148.92161,256.36504,0,0
2052,3,-2,5,5,7.5395443,136.4769,255.48757,0,0
2053,3,-2,5,6,2.4639914,121.56524,254.38207,0,0
2054,3,-2,5,7,-2.3744194,104.28151,253.00209,0,19
2055,3,-2,5,8,-6.9742424,84.675521,251.29499,0,19
2056,3,-2,6,-8,61.009606,23.650557,250.05519,0,0
2057,3,-2,6,-7,58.507865,42.918266,251.67306,0,0
2058,3,-2,6,-6,55.661546,59.644331,252.92683,0,0
2059,3,-2,6,-5,52.469823,73.870355,253.86639,0,0
2060,3,-2,6,-4,48.941248,85.596702,254.53315,0,0
2061,3,-2,6,-3,45.095497,94.79672,254.96095,0,0
2062,3,-2,6,-2,40.964236,101.43055,255.17636,0,0
2063,3,-2,6,-1,36.59066,105.45801,255.1985,0,0
2064,3,-2,6,0,32.027472,106.84945,255.03875,0,0
2065,3,-2,6,1,27.333398,105.5931,254.7003,0,0
2066,3,-2,6,2,22.568787,101.6978,254.17804,0,0
2067,3,-2,6,3,17.791068,95.190555,253.45847,0,0
2068,3,-2,6,4,13.050903,86.109452,252.51998,0,0
2069,3,-2,6,5,8.3895956,74.49291,251.33296,0,0
2070,3,-2,6,6,3.8379572,60.366804,249.8598,0,0
2071,3,-2,6,7,-0.58352771,43.730559,248.05448,0,1
2072,3,-2,6,8,-4.8636187,24.542774,245.86144,0,19
2073,3,-2,7,-4,43.189438,14.64716,248.13753,0,0
2074,3,-2,7,-3,39.84423,23.688388,248.80979,0,0
2075,3,-2,7,-2,36.279814,30.154571,249.19733,0,0
2076,3,-2,7,-1,32.525354,34.055584,249.31891,0,0
2077,3,-2,7,0,28.614861,35.393931,249.18515,0,0
2078,3,-2,7,1,24.585485,34.169317,248.79862,0,0
2079,3,-2,7,2,20.475446,30.38025,248.15381,0,0
2080,3,-2,7,3,16.321895,24.022569,247.237,0,0
2081,3,-2,7,4,12.158984,15.084979,246.02597,0,0
2082,3,-1,1,3,-8.0703103,369.22615,318.73087,0,19
2083,3,-1,2,-3,81.660736,325.42414,321.39576,0,19
2084,3,-1,2,-2,72.230454,340.60734,320.80759,0,0
2085,3,-1,2,-1,60.450302,350.7366,320.3053,0,0
2086,3,-1,2,0,46.970814,354.39835,319.96796,0,0
2087,3,-1,2,1,33.167231,350.96705,319.83204,0,0
2088,3,-1,2,2,20.446335,341.02866,319.86719,0,0
2089,3,-1,2,3,9.5407509,325.98175,319.99709,0,0
2090,3,-1,2,4,0.49264036,307.30516,320.13909,0,0
2091,3,-1,2,5,-6.9877532,286.1413,320.2267,0,19
2092,3,-1,3,-5,80.226129,243.32378,322.86676,0,19
2093,3,-1,3,-4,75.103609,260.21993,322.58371,0,19
2094,3,-1,3,-3,68.86094,274.35769,322.25412,0,0
2095,3,-1,3,-2,61.4844,285.1402,321.91423,0,0
2096,3,-1,3,-1,53.107211,291.95921,321.59966,0,0
2097,3,-1,3,0,44.039402,294.34221,321.33786,0,0
2098,3,-1,3,1,34.723346,292.10477,321.13994,0,0
2099,3,-1,3,2,25.616444,285.41883,320.99668,0,0
2100,3,-1,3,3,17.069324,274.74872,320.88157,0,0
2101,3,-1,3,4,9.2706887,260.70011,320.75857,0,0
2102,3,-1,3,5,2.2659208,243.87156,320.58967,0,0
2103,3,-1,3,6,-3.9909723,224.76222,320.33942,0,19
2104,3,-1,3,7,-9.5887506,203.73733,319.9762,0,19
2105,3,-1,4,-10,83.356228,91.576613,321.49359,0,19
2106,3,-1,4,-9,81.683612,116.12004,322.0377,0,19
2107,3,-1,4,-8,79.547922,138.70146,322.40635,0,19
2108,3,-1,4,-7,76.888418,159.33087,322.62417,0,19
2109,3,-1,4,-6,73.643755,177.93682,322.71427,0,1
2110,3,-1,4,-5,69.758999,194.37009,322.69925,0,0
2111,3,-1,4,-4,65.196503,208.41184,322.60171,0,0
2112,3,-1,4,-3,59.950338,219.79122,322.4441,0,0
2113,3,-1,4,-2,54.061605,228.21665,322.24767,0,0
2114,3,-1,4,-1,47.628938,233.42118,322.03045,0,0
2115,3,-1,4,0,40.806897,235.21432,321.80483,0,0
2116,3,-1,4,1,33.787961,233.5251,321.57527,0,0
2117,3,-1,4,2,26.77182,228.4193,321.33734,0,0
2118,3,-1,4,3,19.933249,220.08331,321.07834,0,0
2119,3,-1,4,4,13.400493,208.78172,320.77921,0,0
2120,3,-1,4,5,7.2491627,194.80545,320.41696,0,0
2121,3,-1,4,6,1.508659,178.42601,319.96653,0,0
2122,3,-1,4,7,-3.8254479,159.86363,319.40195,0,19
2123,3,-1,4,8,-8.7786842,139.26921,318.69646,0,19
2124,3,-1,5,-11,75.969815,17.121318,318.70155,0,19
2125,3,-1,5,-10,74.528607,43.439544,319.67857,0,3
2126,3,-1,5,-9,72.73037,67.292527,320.43392,0,0
2127,3,-1,5,-8,70.542702,88.827838,320.99956,0,0
2128,3,-1,5,-7,67.93461,108.11339,321.40265,0,0
2129,3,-1,5,-6,64.879694,125.14946,321.66695,0,0
2130,3,-1,5,-5,61.360433,139.88011,321.81368,0,0
2131,3,-1,5,-4,57.373312,152.20626,321.86193,0,0
2132,3,-1,5,-3,52.934091,162.0019,321.82865,0,0
2133,3,-1,5,-2,48.081923,169.13391,321.72821,0,0
2134,3,-1,5,-1,42.880655,173.48425,321.57168,0,0
2135,3,-1,5,0,37.415932,174.97106,321.36599,0,0
2136,3,-1,5,1,31.787797,173.56424,321.11322,0,0
2137,3,-1,5,2,26.100129,169.29133,320.81024,0,0
2138,3,-1,5,3,20.449573,162.23199,320.44885,0,0
2139,3,-1,5,4,14.916733,152.5027,320.01633,0,0
2140,3,-1,5,5,9.5613611,140.23572,319.49611,0,0
2141,3,-1,5,6,4.4216664,125.55687,318.8684,0,0
2142,3,-1,5,7,-0.48331745,108.56552,318.11057,0,1
2143,3,-1,5,8,-5.1497776,89.3182,317.19702,0,19
2144,3,-1,5,9,-9.5848482,67.815386,316.0987,0,19
2145,3,-1,6,-9,64.7536,8.7687671,317.86483,0,0
2146,3,-1,6,-8,62.633841,30.115056,318.65826,0,0
2147,3,-1,6,-7,60.177694,48.914602,319.26325,0,0
2148,3,-1,6,-6,57.375894,65.250365,319.70582,0,0
2149,3,-1,6,-5,54.226189,79.153244,320.00773,0,0
2150,3,-1,6,-4,50.735546,90.61602,320.18715,0,0
2151,3,-1,6,-3,46.921998,99.606881,320.25901,0,0
2152,3,-1,6,-2,42.815653,106.08271,320.23504,0,0
2153,3,-1,6,-1,38.458407,110.0016,320.12359,0,0
2154,3,-1,6,0,33.902086,111.3333,319.92948,0,0
2155,3,-1,6,1,29.205092,110.06641,319.65373,0,0
2156,3,-1,6,2,24.428042,106.21093,319.29341,0,0
2157,3,-1,6,3,19.629196,99.795806,318.84169,0,0
2158,3,-1,6,4,14.860477,90.861952,318.28782,0,0
2159,3,-1,6,5,10.164721,79.451781,317.61728,0,0
2160,3,-1,6,6,5.5743754,65.59673,316.81177,0,0
2161,3,-1,6,7,1.1115097,49.303917,315.849,0,0
2162,3,-1,6,8,-3.2111957,30.542543,314.70221,0,19
2163,3,-1,6,9,-7.3889304,9.2298589,313.33931,0,19
2164,3,-1,7,-5,47.87055,9.9027175,316.99592,0,0
2165,3,-1,7,-4,44.791731,21.227149,317.31487,0,0
2166,3,-1,7,-3,41.466725,30.022898,317.49356,0,0
2167,3,-1,7,-2,37.917904,36.308678,317.5436,0,0
2168,3,-1,7,-1,34.173794,40.090748,317.47284,0,0
2169,3,-1,7,0,30.267989,41.369783,317.28545,0,0
2170,3,-1,7,1,26.237482,40.145218,316.98195,0,0
2171,3,-1,7,2,22.120618,36.416757,316.5591,0,0
2172,3,-1,7,3,17.95494,30.182922,316.00986,0,0
2173,3,-1,7,4,13.775214,21.436771,315.32322,0,0
2174,3,-1,7,5,9.611885,10.159047,314.48396,0,0
